full_name,e,q,i,om,w,ad,tp_cal,per_y,class,data_arc,condition_code,n_obs_used,two_body,A1,A2,A3,DT,M1,K1,M2,K2,PC,diameter,extent,albedo,rot_per,GM
"  264P/Larsen",.3737354519164309,2.438280096712716,25.14826773180474,220.9675476087703,346.6190617948315,5.348461478150788,20040313.2638391,7.68239885675163,JFc,5541,1,112,,,,,,16.7,4.5,,,,,,,,
"  265P/LINEAR",.6460251240129962,1.505449526778566,14.69118890363069,344.7112315671089,32.72049921777515,7.000518715068283,20030905.8087765,8.77099460943836,JFc,3252,0,539,,,,,,14.9,14.75,17.5,5.,0.03,,,,,
"  266P/Christensen",.3396456148119091,2.332337526198423,3.427132554623115,5.00362962736593,98.00968589465538,4.731559007279115,20200419.8426933,6.63788467597031,ETc,2801,1,520,,2.466510374430944E-8,1.563291919585549E-8,,,11.0,16.25,15.9,5.,0.03,,,,,
"  267P/LONEOS",.5933898423207782,1.337651139679126,5.368342312172119,245.2488967268012,96.85509102840562,5.241875290816052,20060902.9338716,5.9669879739812,JFc,4463,0,197,,,-3.454546698533571E-11,,,20.5,4.5,,,,,,,,
"  268P/Bernardi",.4802046785418135,2.350126286084155,15.66321983685393,129.2208272515375,358.2047594783238,6.69238021240192,20050814.0342719,9.61383032741864,JFc,4182,0,74,,,,,,16.5,5.5,,,,,,,,
"  269P/Jedicke",.434653348337442,4.077395318342142,6.611667882593851,248.9941624869903,223.9172806202621,10.3470124546638,20141126.0638428,19.3691336395993,JFc,8561,0,900,,,,,,6.7,12.25,11.7,5.,0.03,,,,,
"  270P/Gehrels",.4676042670610696,3.594520958961934,2.859569504455628,225.681439581322,211.4760717453448,9.908671259050269,20130718.5204132,17.5435663454436,JFc,6264,0,381,,,,,,13.7,4.5,,,,,,,,
"  271P/van Houten-Lemmon",.3906713240101973,4.249690084455191,6.856106929884731,9.590375352854114,35.08845716367335,9.699071074871277,20130705.5449862,18.4190262073864,JFc,19841,1,96,,,,,,7.2,15.75,14.1,5.,0.03,,,,,
"  272P/NEAT",.4524496870543607,2.437986115808386,18.27719687227987,111.8584583935031,25.96378066865483,6.467080900564331,20130309.7188463,9.39548053202916,JFc,3437,1,171,,,,,,15.8,5.25,,,,,,,,
"  273P/Pons-Gambart",.9753243653418344,.8101589836385896,136.3960312125772,320.4311716157664,20.19191161075621,64.85453372735472,20121219.6708813,188.131311537051,HTC,68223,3,1140,,4.358485647264827E-10,7.730155120533186E-10,,,11.3,8.75,14.9,5.,0.03,,,,,
"  274P/Tombaugh-Tenagra",.4404610391798588,2.441830825501716,15.8378586451877,81.36247617664355,38.45588250724631,6.286179184462973,20130223.3323069,9.11666637935044,JFc,30426,0,640,,,,,,11.1,14.,14.8,5.,0.03,,,,,
"  275P/Hermann",.7139386994160563,1.649060011542994,21.57095805601181,349.2700663455419,173.1390814998016,9.880356992272123,19990219.9817509,13.8412154788557,JFc,5145,0,155,,,,,,15.5,14.75,19.3,5.,0.03,,,,,
"  276P/Vorobjov",.2764339574021293,3.920202307166685,14.37242745383019,213.7932893731623,205.8600472746506,6.91558067980629,20130113.4703591,12.6111199572428,JFc,7151,0,192,,,,,,14.0,4.5,,,,,,,,
"  277P/LINEAR",.5037934649921938,1.914196906189446,16.74833240557595,276.3521452616634,152.1762708303387,5.801126335812324,20130604.8251161,7.57694958901618,JFc,5663,1,828,,1.292336636719639E-8,-3.962151852078705E-10,,,11.8,19.5,16.6,5.,0.03,,,,,
"  278P/McNaught",.4333755456896361,2.096413529187389,6.683529290661802,15.49228478034401,237.9290867000538,5.303244262634973,20130802.4084677,7.11673282886009,JFc,5231,0,504,,,,,,13.8,10.25,17.2,5.,0.03,,,,,
"  279P/La Sagra",.3986144037352069,2.148780717874064,5.05476850874836,346.2647653811271,5.967622134175226,4.997318993260171,20091010.4385586,6.75408957883702,JFc,5252,0,219,,,,,,17.5,4.5,,,,,,,,
"  280P/Larsen",.4181327320221807,2.625190325476296,11.77967012151685,131.4967467273075,104.8337410245009,6.398140148498287,20040510.9735119,9.58326513957516,JFc,3715,1,171,,,,,,15.0,4.5,,,,,,,,
"  281P/MOSS",.1735899416775329,4.018316620329017,4.720989637504819,87.1882997896256,25.99138379333293,5.706435831222246,20120509.5021448,10.7221293258485,JFc,4550,3,98,,,,,,11.3,10.,14.4,5.,0.03,,,,,
"  283P/Spacewatch",.4856735263383909,2.126631546233853,14.46424430875559,161.2514243601867,21.9833819778434,6.14294684468144,20130406.9775572,8.4079140100235,JFc,6382,1,110,,,,,,16.7,4.5,,,,,,,,
"  284P/McNaught",.3782684256180373,2.282866988614838,11.87370308905819,144.3644534123736,202.7726915145973,5.060710473681943,20070818.2477123,7.03598215358577,JFc,5141,0,1848,,2.004277993876483E-9,2.553604894933251E-11,-5.436279873844627E-9,,7.6,20.5,13.5,5.,0.03,,,,,
"  285P/LINEAR",.6209463087023019,1.710041095878263,24.49842022042658,186.4400345062973,177.2918407163388,7.312644265785951,20031204.6353777,9.58223744168143,JFc,3678,0,153,,,,,,16.7,4.5,,,,,,,,
"  286P/Christensen",.4252302597999134,2.366555455185829,17.04541318244896,284.0579157361074,24.77493600559221,5.868239418886675,20050824.8815175,8.35492175532914,JFc,5791,1,133,,,,,,16.4,4.5,,,,,,,,
"  287P/Christensen",.2690855682830409,3.05199875362931,16.30241060819607,139.0469656594007,188.9032147685223,5.299180594300633,20141227.5917688,8.53266950845587,JFc,3767,4,222,,8.279241444688861E-7,3.841852224195566E-7,-6.872296817210905E-7,,4.6,24.,14.8,5.,0.03,,,,,
"  289P/Blanpain",.6851211084947294,.9589096682577553,5.897394919082268,68.92462865910687,9.847265516657052,5.131747369269986,20191220.9931666,5.31446347534879,JFc,2446,1,301,,,,,,22.0,4.5,,,,,,,,
"  290P/Jager",.6470062083850863,2.154497278585269,19.06957639358474,303.4854561788966,180.9212621801651,10.0525008599862,20140314.9483453,15.0791383653095,JFc,6026,0,3749,,-2.153686366767981E-8,7.715018682513792E-9,-8.744855349354898E-9,,9.7,9.,13.3,5.,0.03,,,,,
"  291P/NEAT",.428645303320893,2.604849382574201,5.94712161816483,241.0128225982238,175.955624323318,6.513302258479611,20040325.2785903,9.73471910703975,JFc,3859,0,668,,,,,,5.8,24.5,14.7,5.,0.03,,,,,
"  292P/Li",.5867674810163073,2.535115958784445,24.31597273848881,91.86058341386145,318.8487788195421,9.734566809741754,20140206.4352208,15.1954375528627,JFc,7152,0,494,,,,,,9.5,13.5,13.8,5.,0.03,,,,,
"  293P/Spacewatch",.419768142421168,2.111679463803117,9.06565058871413,78.44001375123555,41.16629903393699,5.167064149533275,20140110.3280579,6.9430108164564,JFc,5285,0,446,,,,,,13.8,13.5,16.9,5.,0.03,,,,,
"  294P/LINEAR",.5986059568547243,1.282207362825964,18.54176444539968,314.338299859456,234.1686465287366,5.106563894359322,20080616.6137709,5.70938352155573,JFc,4598,0,233,,,,,,17.9,4.5,,,,,,,,
"  295P/LINEAR",.614793848856608,2.058997042726581,21.09797231424521,7.70356871170423,73.37252562118626,8.631367255013435,20020110.6467158,12.3581074306076,JFc,4791,0,78,,,,,,13.3,13.,17.4,5.,0.03,,,,,
"  296P/Garradd",.4773518213861971,1.83069524401592,25.20404967953771,263.6766579669975,350.0289378557485,5.174763949858606,20140301.2830161,6.55568564472668,JFc,6977,0,330,,,,,,11.6,19.,17.2,5.,0.03,,,,,
"  297P/Beshore",.3086061015924718,2.408841475140024,10.26338969566903,98.28508007705238,131.8200424556797,4.559231227521234,20080321.0287277,6.5032764914201,ETc,4838,1,569,,,,,,6.7,20.5,13.8,5.,0.03,,,,,
"  298P/Christensen",.4124512312570384,2.050749261384333,8.021636682908646,57.11785513368926,95.62396841446541,4.92994534809237,20070305.2894136,6.52095445926188,JFc,2608,2,145,,,,,,16.1,8.25,,,,,,,,
"  299P/Catalina-PANSTARRS",.2819944664400449,3.13963765625848,10.47990524990602,271.6814984164816,323.4999909435139,5.605803735235512,20150223.2449571,9.14399140692038,JFc,10804,0,292,,,,,,5.0,21.,13.6,5.,0.03,,,,,
"  300P/Catalina",.6937778881357841,.8248188573904301,5.696678027215985,95.85926941441085,222.6664135551155,4.562243836215242,20050728.1427366,4.42070213670752,JFc,4988,0,741,,,-8.043935818392223E-11,,,17.6,12.25,,,,,,,,
"  301P/LINEAR-NEAT",.5874237816666159,2.346308951540876,10.61830488121625,355.783207956279,189.4009432476928,9.027632867107188,20010130.6861553,13.562186501496,JFc,4904,1,126,,,,,,10.9,16.25,16.0,5.,0.03,,,,,
"  302P/Lemmon-PANSTARRS",.2283638923013047,3.302209693836758,6.031157757681832,121.7841474428912,208.3031559116638,5.256772087576168,20160430.6656889,8.85312021928324,JFc,4576,0,143,,,,,,13.0,6.75,15.1,5.,0.03,,,,,
"  303P/NEAT",.5104466367813351,2.484534367008052,7.065944973263298,348.2159582370113,356.5515771598983,7.665674185019829,20141006.6535070,11.4334068325004,JFc,4113,1,246,,,,,,16.2,4.5,,,,,,,,
"  304P/Ory",.5741720812960549,1.381386770337784,2.755643852509846,60.68209606620519,329.6596927979386,5.106617936080664,20081019.6909607,5.842920040975,JFc,6681,0,1489,,2.464365311634457E-10,2.606693171524827E-10,,,15.0,15.25,,,,,,,,
"  305P/Skiff",.6961109774321921,1.404132014502971,11.51937152271314,242.0228259070422,144.892345338888,7.836952132849944,20141119.1385076,9.93224893903572,JFc,3805,0,552,,,,,,16.4,4.5,18.7,5.,0.03,,,,,
"  306P/LINEAR",.5982527242450633,1.246936483690815,8.364458476453748,341.4985456584413,.7686711294106036,4.960630108255104,20030813.9629905,5.4682113188327,JFc,4156,0,343,,,,,,19.4,4.5,,,,,,,,
"  307P/LINEAR",.6747433745327486,1.888710843667391,4.424844787399268,158.120857479238,222.1126160655606,9.724954771624168,20141220.0935700,13.9932046284117,JFc,5293,0,220,,,,,,13.1,15.75,16.9,5.,0.03,,,,,
"  308P/Lagerkvist-Carsenty",.3622837173020003,4.256202668829835,4.840384528986414,63.1429770773959,333.7018982388273,9.092061392495459,20150515.0578348,17.2425062856541,JFc,6758,1,348,,,,,,14.1,4.5,,,,,,,,
"  309P/LINEAR",.6066209573544306,1.751050695255133,17.66183500506354,11.43955310636897,50.7765676808489,7.151562334045526,20050927.9348520,9.39159710264749,JFc,3814,0,379,,,,,,15.8,7.75,,,,,,,,
"  310P/Hill",.4246709600951658,2.397064902433246,13.1794027277739,9.047310724677535,31.21174789618312,5.935783732600881,20061018.1863065,8.50459130877208,JFc,3447,1,274,,,,,,10.4,18.5,15.9,5.,0.03,,,,,
"  311P/PANSTARRS",.1155581632536371,1.936118959806969,4.968041003605256,279.2893239140268,144.2928059076631,2.442052400628578,20140415.9690102,3.23893581911389,ETc,5845,0,208,,,,,,18.8,4.5,,,,,,,,
"  312P/NEAT",.4301261065680864,1.97133446358249,19.79185944286617,144.8876997731253,207.6864568278413,4.947159211257231,20200924.8187916,6.43399221541403,JFc,7082,1,161,,,,,,16.9,7.5,,,,,,,,
"  313P/Gibbs",.2417115813138122,2.391734678398608,10.96668691562058,106.4955000340118,253.5001553581387,3.916510626316801,20140828.4599022,5.60178025500039,ETc,6293,0,158,,,,,,16.7,4.5,,,,,,,,
"  314P/Montani",.4159500950074809,4.249163344563007,3.97658818875879,267.7033826809073,213.4079051181283,10.30152250690523,20161007.8678721,19.624039320854,JFc,7589,0,384,,,,,,12.6,5.5,,,,,,,,
"  315P/LONEOS",.5162767156738371,2.429836025592674,17.90659328733955,69.60046486096041,66.94311362066628,7.616552495801283,20161207.4541154,11.2584385836901,JFc,4971,0,2345,,,,,,10.0,12.25,13.7,5.,0.03,,,,,
"  316P/LONEOS-Christensen",.1664082929154386,3.607684980369602,9.882932131842377,246.9321416395616,191.7465524782425,5.048075267023624,20061107.6522134,9.00370042685113,JFc,3354,4,111,,7.570980444648648E-5,,,,14.4,4.5,,,,,,,,
"  317P/WISE",.5802367336096209,1.241120633384629,11.96256602840096,275.6928943657105,334.7414112496747,4.672310735001898,20150808.4854173,5.08419910515294,JFc,5301,1,93,,,,,,19.5,4.5,21.5,5.,0.03,,,,,
"  318P/McNaught-Hartley",.67524419930809,2.445459197271844,17.89485253850064,35.75431008823115,313.1772198940606,12.61483652069014,20151021.0189079,20.6639555109742,JFc,8165,0,442,,,,,,9.6,13.5,13.9,5.,0.03,,,,,
"  319P/Catalina-McNaught",.6649895893452826,1.196984821961382,15.07422840374957,111.366703546384,203.680886999486,5.948971147717836,20150701.9317350,6.75388579541238,JFc,2803,0,369,,,,,,17.0,9.,,,,,,,,
"  320P/McNaught",.6824438904394822,.9853603272859196,4.893564317653751,295.9559793074027,.6659741140897921,5.220537135367911,20100221.0825419,5.46600597685605,JFc,4055,0,121,,,,,,19.6,14.25,,,,,,,,
"  321P/SOHO",.9806622598929796,.04692554673356136,19.7374973886756,165.2697242662736,172.4054964658867,4.806335121148254,20041207.8228090,3.78019005752779,JFc,5539,3,91,,,-1.801937902799808E-12,,,,,,,,,,,,
"  322P/SOHO",.9786764762641811,.0536555610873724,12.58923564712983,359.5244877541514,49.04947677107452,4.978867370124287,20150904.0640544,3.99155256115544,JFc,5817,2,318,,,,,,19.0,10.,,,,,,,,
"  323P/SOHO",.9848146578805561,.0392067345855233,5.369934960161294,324.2293946858459,353.1739956685902,5.124553722983819,20210117.6313405,4.14870294884262,JFc,1547,2,66,,,,,,24.3,4.5,,,,,,,,
"  324P/La Sagra",.1537183208358595,2.622141408191976,21.39755438105311,270.6862159673557,59.46303795410191,3.574711182973237,20100625.2432841,5.45406057245741,ETc,1800,1,422,,,,,,4.2,31.,15.5,5.,0.03,1.600,,0.010,,
"  325P/Yang-Gao",.6209634646215445,1.296126532667753,16.15830886183106,259.3038957648595,346.9555947376026,5.542932036573406,20090521.7557697,6.32350248109428,JFc,23477,2,1126,,1.558703317998703E-9,-2.718059320187587E-10,,,15.7,11.75,,,,,,,,
"  326P/Hill",.3182181958073548,2.776728412327888,2.470566234442883,99.82129262593202,278.8337100125729,5.368776191204451,20151021.7866185,8.21940156905484,JFc,9622,1,184,,,,,,14.0,9.75,16.2,5.,0.03,,,,,
"  327P/Van Ness",.5639985846989645,1.551232251125898,36.2820940816616,173.9991681577681,185.0220986033373,5.56448892172789,20090321.7174656,6.71106726639545,JFc,4946,0,125,,,,,,11.9,23.,17.9,5.,0.03,,,,,
"  328P/LONEOS-Tucker",.5519165285267575,1.879896986569664,17.71141989127191,341.8127209889299,30.32950110112726,6.510936892612703,20070511.2420364,8.59351606834846,JFc,6339,0,393,,,,,,7.1,34.,16.8,5.,0.03,,,,,
"  329P/LINEAR-Catalina",.6801090653866541,1.660001273754004,21.46698380887283,88.79191071850279,342.3138013015565,8.718543999874692,20151205.2645740,11.8213733852099,JFc,4517,0,685,,,,,,8.9,36.5,16.8,5.,0.03,,,,,
"  330P/Catalina",.5490030643699014,2.971812663257321,15.54256987222022,294.3275231814416,186.7524458274261,10.20704700728714,20160902.5540565,16.9153099161856,JFc,6358,0,300,,,,,,9.7,13.75,14.4,5.,0.03,,,,,
"  331P/Gibbs",.04169351767131187,2.879768044502747,9.738611631447446,216.8593848230539,177.8314848560483,3.130351051227255,20150614.6735572,5.20940144041083,ETc,5931,0,175,,,,,,16.5,4.5,,,,,,,,
"  332P/Ikeya-Murakami",.4885908891896427,1.578843245741469,9.377956220678412,3.818488699831708,152.42957640,4.59563903221287,20101013.3377864,5.4245539325348,ETc,80,6,385,,,,,,5.2,22.,12.5,5.,0.03,,,,,
"  332P/Ikeya-Murakami-A",.4903831843196049,1.57288503216498,9.386909313710495,3.782825733579562,152.4411866715716,4.599929458130061,20160317.2752371,5.42235624386629,ETc,124,4,508,,,,,,16.9,12.75,19.3,5.,0.03,,,,,
"  332P/Ikeya-Murakami-B",.4898263152436984,1.572791317562297,9.381510286827444,3.797296490584412,152.3752487793967,4.592917987156482,20160317.1615377,5.41299687656918,ETc,68,5,132,,,,,,16.5,17.,20.8,5.,0.03,,,,,
"  332P/Ikeya-Murakami-C",.4903314632865027,1.572848328127847,9.385599153862721,3.784403005574021,152.4263158364564,4.599195715516937,20160317.2217638,5.42134110583174,ETc,122,5,479,,,,,,17.1,10.,,,,,,,,
"  332P/Ikeya-Murakami-D",.4903880165004817,1.571390084018209,9.379295703445599,3.757283174204405,152.5657882295672,4.595615931921344,20160317.4104090,5.41470457858886,ETc,15,7,71,,,,,,19.5,10.,,,,,,,,
"  332P/Ikeya-Murakami-E",.4905761372365768,1.572958099696565,9.38850860696523,3.775390325315895,152.4821915526311,4.602481312049436,20160317.3059812,5.42581530754024,ETc,47,8,8,,,,,,,,22.5,5.,0.03,,,,,
"  332P/Ikeya-Murakami-F",.4985779710182137,1.583317513893196,9.518614760291682,3.504770560585936,152.7835340818612,4.731991436965477,20160317.8134228,5.61119176319541,JFc,11,8,20,,,,,,,,22.1,5.,0.03,,,,,
"  332P/Ikeya-Murakami-G",.4937203535664774,1.550700842724582,9.273303254725556,3.634335136908687,154.5019542646561,4.575165972773394,20160319.6457443,5.36061397738846,ETc,14,8,15,,,,,,20.6,10.,,,,,,,,
"  332P/Ikeya-Murakami-H",.4903896096678771,1.572780969375128,9.385728963520291,3.784840266668476,152.4327991267077,4.599702948584693,20160317.4113830,5.421920675058,ETc,53,6,109,,,,,,19.0,10.,,,,,,,,
"  332P/Ikeya-Murakami-I",.4898972538101553,1.573034604655491,9.38137218936555,3.795084014090135,152.3748998625784,4.594486022924333,20160317.4086682,5.41538234543228,ETc,29,7,19,,,,,,19.7,10.,21.7,5.,0.03,,,,,
"  333P/LINEAR",.7359068833713893,1.115432365305431,131.8794500590109,115.5625764798137,26.1430406449354,7.331833353278542,20160403.9385737,8.68035410786858,JFC,3553,0,664,,,,,,15.0,7.5,,,,,,,21.04,
"  334P/NEAT",.3544929812571251,4.187833530338263,19.05700989310768,92.78486767407479,81.10728546676036,8.787497205783152,20170519.5599870,16.5249770023806,JFc,6316,0,400,,,,,,6.7,15.,13.0,5.,0.03,,,,,
"  335P/Gibbs",.5434853425983437,1.638212500389714,7.275410715610277,330.8929743943204,162.3110642275342,5.538829786549879,20090122.3476667,6.79800479227531,JFc,2704,0,419,,,,,,16.4,10.5,,,,,,,,
"  336P/McNaught",.4528615801704061,2.633289599008255,18.56210800237945,299.239955951781,313.9646698314273,6.992390132378154,20060818.3586158,10.5586968283263,JFc,7621,1,164,,,,,,8.2,19.5,15.6,5.,0.03,,,,,
"  337P/WISE",.4975165967484829,1.653663310132441,15.39031464701903,106.1981725819368,160.7035575377481,4.928298599183409,20160712.7705936,5.97030139275234,JFc,2278,1,220,,,,,,16.4,15.25,19.6,5.,0.03,,,,,
"  338P/McNaught",.4112505912419175,2.296141504598595,25.37380804311178,9.85332975616058,4.654850786318901,5.503922395056483,20161121.6466393,7.70212299472356,JFc,3187,0,506,,3.746185448221743E-8,-1.90415313210714E-8,,,14.9,4.5,,,,,,,,
"  339P/Gibbs",.6397897657997217,1.324236749629378,5.748418408832962,172.7758445445358,27.16268162359282,6.028340295103322,20090625.9857549,7.04892005022582,JFc,2712,1,141,,,,,,12.3,38.25,17.7,5.,0.03,,,,,
"  340P/Boattini",.279501204981309,3.062908552982286,2.077422134958702,291.7635108763762,35.76741687756649,5.439280691908342,20161118.4899535,8.76515014600869,JFc,3836,4,311,,-2.108237798868988E-9,-7.12131188860946E-10,-7.125725277254861E-9,-418.5270143176429,11.9,11.,14.7,5.,0.03,,,,,
"  341P/Gibbs",.4151641728422423,2.509349939261454,3.799810954401878,30.05218599100893,312.4334333868314,6.072032468367839,20160525.7051638,8.8878986211194,JFc,3376,2,230,,,,,,15.7,4.5,,,,,,,,
"  342P/SOHO",.9826020621617956,.05294199024248015,13.2747864590719,43.40094149131597,58.70418485035059,6.033065527984645,20160701.6359336,5.30837916030891,JFC,5816,4,283,,,-1.127632425935985E-10,,,,,,,,,,,,
"  343P/NEAT-LONEOS",.5841947908023399,2.276513060508589,5.583919576473624,257.2671794686393,137.5787903031286,8.673388528754137,20170127.1408424,12.8108673057056,JFc,4882,0,299,,,,,,5.9,28.25,15.4,5.,0.03,,,,,
"  344P/Read",.4219536899598873,2.825090210303863,3.483121626937129,273.2924389437579,140.3699667993773,6.949525287571453,20060110.6605534,10.8047004935936,JFc,23841,0,532,,,,,,6.2,24.,14.9,5.,0.03,,,,,
"  345P/LINEAR",.2195792138176453,3.154577884488305,2.72462435377573,154.5404352363199,196.8155819356357,4.929722124792074,20160716.9862467,8.12693603517104,ETc,3038,3,129,,,,,,12.4,10.,15.2,5.,0.03,,,,,
"  346P/Catalina",.5038752908747568,2.223659955357284,22.1672881614802,102.5659337991469,335.7515323220631,6.740456987247712,20070820.4778205,9.48908810641604,JFc,3838,0,534,,,,,,13.9,8.25,,,,,,,,
"  347P/PANSTARRS",.3842966079017909,2.223549614810664,11.74547661076537,261.0543307651388,98.48627704627287,4.999245137815912,20160911.5132617,6.86311252619332,JFc,5675,1,146,,,,,,10.5,23.,17.0,5.,0.03,,,,,
"  348P/PANSTARRS",.3010530248191214,2.212142414597842,17.58442957498175,313.7484974369559,133.7440264164089,4.117786730672063,20160622.1152945,5.6306882382766,ETc,3992,1,53,,,,,,16.5,6.75,,,,,,,,
"  349P/Lemmon",.3005112592505526,2.495856979333786,5.498796986118399,331.8155945621371,256.2606881629515,4.640375053964336,20170827.8656161,6.74010485219692,ETc,3069,2,123,,,,,,7.5,24.5,15.7,5.,0.03,2.983,,0.104,,
"  350P/McNaught",.08691048633866826,3.748218958302997,7.356478065100585,65.66931688813983,150.0569129867963,4.461751482104941,20091104.2155749,8.31717039390302,ETc,4614,1,152,,,-1.986946617619056E-9,,,11.2,10.,,,,,,,,
"  351P/Wiegert-PANSTARRS",.2951335925359842,3.12143380625182,12.78929865177876,283.5017617968096,352.3653929538377,5.735375862071528,20151116.7607846,9.31921167930387,JFc,6526,3,56,,,,,,12.3,11.25,15.4,5.,0.03,,,,,
"  352P/Skiff",.6176894336693551,2.522529416263848,21.06501099725994,28.14328649195175,309.3533817828186,10.67370233047901,20170621.0169523,16.9487670069526,JFc,6372,0,634,,,6.387805163320877E-8,,,10.5,12.5,14.3,5.,0.03,,,,,
